         2073510 function calls (2020593 primitive calls) in 128.153 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1938(AnyU)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1942(Atomic)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1998(Boundary)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2002(Branch)
        1    0.000    0.000    0.000    0.000 _regex_core.py:227(Namespace)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2391(CallGroup)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2437(CallRef)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2446(Character)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2520(Conditional)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2609(DefaultBoundary)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2613(DefaultEndOfWord)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2617(DefaultStartOfWord)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2621(EndOfLine)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2625(EndOfLineU)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2629(EndOfString)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2633(EndOfStringLine)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2637(EndOfStringLineU)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2641(EndOfWord)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2645(Failure)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2651(Fuzzy)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2784(Grapheme)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2799(GraphemeBoundary)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2803(GreedyRepeat)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2895(PossessiveRepeat)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2925(Group)
        1    0.000    0.000    0.000    0.000 _regex_core.py:30(error)
        1    0.000    0.000    0.000    0.000 _regex_core.py:300(_compile_firstset)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3006(Keep)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3010(LazyRepeat)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3014(LookAround)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3082(LookAroundConditional)
        1    0.000    0.000    0.000    0.000 _regex_core.py:310(_check_firstset)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3167(PrecompiledCode)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3174(Property)
        7    0.000    0.000    0.000    0.000 _regex_core.py:3181(__init__)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3226(Prune)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3232(Range)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3309(RefGroup)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3358(SearchAnchor)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3362(Sequence)
        3    0.000    0.000    0.000    0.000 _regex_core.py:3363(__init__)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3370(fix_groups)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3374(optimise)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3386(pack_characters)
        2    0.000    0.000    0.000    0.000 _regex_core.py:341(_flatten_code)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3437(get_firstset)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3450(has_simple_start)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3453(_compile)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3468(_flush_characters)
        1    0.000    0.000    0.000    0.000 _regex_core.py:349(make_case_flags)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3560(get_required_string)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3575(SetBase)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3680(SetDiff)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3706(SetInter)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3736(SetSymDiff)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3769(SetUnion)
        1    0.000    0.000    0.000    0.000 _regex_core.py:382(_parse_pattern)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3835(Skip)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3839(StartOfLine)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3843(StartOfLineU)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3847(StartOfString)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3851(StartOfWord)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3855(String)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3910(Literal)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3917(StringSet)
        1    0.000    0.000    0.000    0.000 _regex_core.py:392(parse_sequence)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3958(Source)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3960(__init__)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3972(get)
        1    0.000    0.000    0.000    0.000 _regex_core.py:4115(match)
        1    0.000    0.000    0.000    0.000 _regex_core.py:4158(at_end)
        1    0.000    0.000    0.000    0.000 _regex_core.py:4180(Info)
        1    0.000    0.000    0.000    0.000 _regex_core.py:4183(__init__)
        1    0.000    0.000    0.000    0.000 _regex_core.py:4245(_check_group_features)
        1    0.000    0.000    0.000    0.000 _regex_core.py:4284(_get_required_string)
        1    0.000    0.000    0.000    0.000 _regex_core.py:4305(Scanner)
        1    0.000    0.000    0.000    0.000 _regex_core.py:473(<listcomp>)
        1    0.000    0.000    0.000    0.000 _regex_core.py:61(_UnscopedFlagSet)
        1    0.000    0.000    0.000    0.000 _regex_core.py:65(ParseError)
        1    0.000    0.000    0.000    0.000 _regex_core.py:69(_FirstSetError)
        1    0.000    0.000    0.041    0.041 _registry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _registry.py:4(registry)
        1    0.000    0.000    0.001    0.001 _regression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _remove_redundancy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _retokenize.pyx:1(__Pyx_PyMODINIT_FUNC PyInit__retokenize(void))
        1    0.000    0.000    0.002    0.002 _ridge.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ridge.py:1017(_XT_CenterStackOp)
        1    0.000    0.000    0.000    0.000 _ridge.py:1053(_IdentityRegressor)
        1    0.000    0.000    0.000    0.000 _ridge.py:1063(_IdentityClassifier)
        1    0.000    0.000    0.000    0.000 _ridge.py:1076(_RidgeGCV)
        1    0.000    0.000    0.000    0.000 _ridge.py:1551(_BaseRidgeCV)
        1    0.000    0.000    0.000    0.000 _ridge.py:1630(RidgeCV)
        1    0.000    0.000    0.000    0.000 _ridge.py:1747(RidgeClassifierCV)
        1    0.000    0.000    0.000    0.000 _ridge.py:521(_BaseRidge)
        1    0.000    0.000    0.000    0.000 _ridge.py:603(Ridge)
        1    0.000    0.000    0.000    0.000 _ridge.py:765(RidgeClassifier)
        1    0.000    0.000    0.000    0.000 _ridge.py:987(_X_CenterStackOp)
        1    0.000    0.000    0.005    0.005 _root.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _root_scalar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _root_scalar.py:16(MemoizeDer)
        1    0.000    0.000    0.012    0.012 _rotation_groups.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _rotation_spline.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _rotation_spline.py:251(RotationSpline)
        1    0.000    0.000    0.000    0.000 _rvs_sampling.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _sag.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _samples_generator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _schemas.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _scorer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _scorer.py:125(_BaseScorer)
       49    0.000    0.000    0.000    0.000 _scorer.py:126(__init__)
        1    0.000    0.000    0.000    0.000 _scorer.py:177(_PredictScorer)
        1    0.000    0.000    0.000    0.000 _scorer.py:216(_ProbaScorer)
        1    0.000    0.000    0.000    0.000 _scorer.py:267(_ThresholdScorer)
       49    0.000    0.000    0.000    0.000 _scorer.py:533(make_scorer)
        1    0.000    0.000    0.000    0.000 _scorer.py:63(_MultimetricScorer)
        1    0.000    0.000    0.001    0.001 _search.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _search.py:1191(RandomizedSearchCV)
        1    0.000    0.000    0.000    0.000 _search.py:183(ParameterSampler)
        1    0.000    0.000    0.000    0.000 _search.py:400(BaseSearchCV)
        1    0.000    0.000    0.000    0.000 _search.py:47(ParameterGrid)
        1    0.000    0.000    0.000    0.000 _search.py:867(GridSearchCV)
        1    0.000    0.000    0.000    0.000 _serialize.py:15(DocBin)
        1    0.000    0.000    0.000    0.000 _serialize.py:2(<module>)
        1    0.000    0.000    0.001    0.001 _shgo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _shgo.py:1597(LMap)
        1    0.000    0.000    0.000    0.000 _shgo.py:1606(LMapCache)
        1    0.000    0.000    0.000    0.000 _shgo.py:448(SHGO)
        1    0.000    0.000    0.000    0.000 _show_versions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _sketches.py:1(<module>)
        1    0.010    0.010    0.010    0.010 _solvers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _species_distributions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _spectral.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _spectral.py:11(_NoConvergence)
        1    0.000    0.000    0.000    0.000 _spherical_bessel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _spherical_voronoi.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _spherical_voronoi.py:37(SphericalVoronoi)
        1    0.000    0.000    0.002    0.002 _split.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _split.py:1085(_RepeatedSplits)
        1    0.000    0.000    0.000    0.000 _split.py:109(LeaveOneOut)
        1    0.000    0.000    0.000    0.000 _split.py:1189(RepeatedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:1243(RepeatedStratifiedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:1299(BaseShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1373(ShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1460(GroupShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1582(StratifiedShuffleSplit)
        1    0.000    0.000    0.000    0.000 _split.py:1820(PredefinedSplit)
        1    0.000    0.000    0.000    0.000 _split.py:190(LeavePOut)
        1    0.000    0.000    0.000    0.000 _split.py:1922(_CVIterableWrapper)
        1    0.000    0.000    0.000    0.000 _split.py:269(_BaseKFold)
        1    0.000    0.000    0.000    0.000 _split.py:361(KFold)
        1    0.000    0.000    0.000    0.000 _split.py:452(GroupKFold)
        1    0.000    0.000    0.000    0.000 _split.py:49(BaseCrossValidator)
        1    0.000    0.000    0.000    0.000 _split.py:569(StratifiedKFold)
        1    0.000    0.000    0.000    0.000 _split.py:739(TimeSeriesSplit)
        1    0.000    0.000    0.000    0.000 _split.py:845(LeaveOneGroupOut)
        1    0.000    0.000    0.000    0.000 _split.py:954(LeavePGroupsOut)
        1    0.000    0.000    0.000    0.000 _stats_mstats_common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:1099(BaseSGDRegressor)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:1354(SGDRegressor)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:449(BaseSGDClassifier)
        1    0.000    0.000    0.001    0.001 _stochastic_gradient.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:50(_ValidationScoreCallback)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:70(BaseSGD)
        1    0.000    0.000    0.000    0.000 _stochastic_gradient.py:731(SGDClassifier)
        1    0.000    0.000    0.000    0.000 _stop_words.py:4(<module>)
        1    0.000    0.000    0.005    0.005 _store_backends.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _store_backends.py:138(StoreBackendMixin)
        1    0.000    0.000    0.000    0.000 _store_backends.py:33(StoreBackendBase)
        1    0.000    0.000    0.000    0.000 _store_backends.py:335(FileSystemStoreBackend)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
       36    0.000    0.000    0.000    0.000 _string_helpers.py:16(english_lower)
       16    0.000    0.000    0.000    0.000 _string_helpers.py:44(english_upper)
       16    0.000    0.000    0.000    0.000 _string_helpers.py:72(english_capitalize)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
        1    0.000    0.000    0.000    0.000 _structures.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _structures.py:48(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 _structures.py:7(InfinityType)
        1    0.000    0.000    0.001    0.001 _supervised.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _svmlight_format_io.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _sysconfigdata__linux_x86_64-linux-gnu.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _sysinfo.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _testutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _testutils.py:14(FPUModeChangeWarning)
        1    0.000    0.000    0.000    0.000 _testutils.py:19(PytestTester)
       24    0.000    0.000    0.000    0.000 _testutils.py:24(__init__)
        1    0.000    0.000    0.000    0.000 _text.py:1153(Parser)
        1    0.000    0.000    0.000    0.000 _text.py:1155(__init__)
        1    0.000    0.000    0.000    0.000 _text.py:118(lazylist)
        1    0.000    0.000    0.000    0.000 _text.py:1289(TaggedString)
        1    0.000    0.000    0.000    0.000 _text.py:1322(Spelling)
        1    0.000    0.000    0.000    0.000 _text.py:1326(__init__)
        1    0.000    0.000    0.012    0.012 _text.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _text.py:236(<listcomp>)
        1    0.000    0.000    0.000    0.000 _text.py:368(Lexicon)
        1    0.000    0.000    0.000    0.000 _text.py:370(__init__)
        1    0.000    0.000    0.000    0.000 _text.py:398(Rules)
        3    0.000    0.000    0.000    0.000 _text.py:400(__init__)
        1    0.000    0.000    0.000    0.000 _text.py:408(Morphology)
        1    0.000    0.000    0.000    0.000 _text.py:410(__init__)
       10    0.000    0.000    0.000    0.000 _text.py:424(<genexpr>)
        1    0.000    0.000    0.000    0.000 _text.py:486(Context)
        1    0.000    0.000    0.000    0.000 _text.py:488(__init__)
        1    0.000    0.000    0.000    0.000 _text.py:594(Entities)
        1    0.000    0.000    0.000    0.000 _text.py:596(__init__)
        1    0.000    0.000    0.000    0.000 _text.py:691(Score)
        1    0.000    0.000    0.000    0.000 _text.py:701(Sentiment)
        1    0.000    0.000    0.000    0.000 _text.py:703(__init__)
        1    0.000    0.000    0.000    0.000 _text.py:73(lazydict)
        1    0.000    0.000    0.000    0.000 _theil_sen.py:196(TheilSenRegressor)
        1    0.000    0.000    0.000    0.000 _theil_sen.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:13(ReentrancyLock)
        7    0.000    0.000    0.000    0.000 _threadsafety.py:25(__init__)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:41(decorate)
        6    0.000    0.000    0.000    0.000 _threadsafety.py:48(non_reentrant)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:52(decorator)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:9(ReentrancyError)
        1    0.000    0.000    0.001    0.001 _tokenizer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tokenizer.py:27(HTMLTokenizer)
        1    0.000    0.000    0.000    0.000 _toolz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tqdm_pandas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _transformations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion.py:12(BaseQuadraticSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:38(DoglegSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:186(IterativeSubproblem)
        1    0.000    0.000    0.001    0.001 _trustregion_krylov.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:42(CGSteihaugSubproblem)
        1    0.000    0.000    0.000    0.000 _tukeylambda_stats.py:1(<module>)
        1    0.000    0.000    0.012    0.012 _twenty_newsgroups.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _type_aliases.py:112(<genexpr>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:114(_add_aliases)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:153(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:186(_set_up_aliases)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:231(_add_array_type)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:239(_set_array_types)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:35(TypeNADict)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:62(<setcomp>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:65(_bits_of)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:67(<genexpr>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:78(bitname)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_types)
        1    0.000    0.000    0.007    0.007 _types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _types.py:120(redefine_many)
        1    0.000    0.000    0.000    0.000 _types.py:138(remove)
        1    0.000    0.000    0.000    0.000 _types.py:48(TypeChecker)
        1    0.000    0.000    0.000    0.000 _types.py:97(redefine)
        1    0.000    0.000    0.000    0.000 _typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:29(<dictcomp>)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:32(seterr)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:362(_unspecified)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:369(errstate)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:429(__init__)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:433(__enter__)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:438(__exit__)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:444(_setdef)
        1    0.000    0.000    0.002    0.002 _unsupervised.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:156(DeprecatedImport)
        2    0.000    0.000    0.000    0.000 _util.py:174(__init__)
      127    0.000    0.000    0.000    0.000 _util.py:191(check_random_state)
      358    0.003    0.000    0.022    0.000 _util.py:290(getfullargspec_no_self)
      358    0.001    0.000    0.001    0.000 _util.py:312(<listcomp>)
      358    0.000    0.000    0.000    0.000 _util.py:317(<listcomp>)
      358    0.000    0.000    0.000    0.000 _util.py:322(<listcomp>)
      385    0.000    0.000    0.001    0.000 _util.py:327(<genexpr>)
      358    0.000    0.000    0.000    0.000 _util.py:332(<listcomp>)
      358    0.000    0.000    0.000    0.000 _util.py:336(<dictcomp>)
      358    0.000    0.000    0.000    0.000 _util.py:339(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _util.py:345(MapWrapper)
        2    0.000    0.000    0.004    0.002 _utils.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _utils.py:134(flatten)
        4    0.000    0.000    0.000    0.000 _utils.py:14(normalize)
        1    0.000    0.000    0.000    0.000 _utils.py:150(memoize)
        1    0.000    0.000    0.000    0.000 _utils.py:17(__init__)
        4    0.000    0.000    0.000    0.000 _utils.py:24(__setitem__)
        1    0.000    0.000    0.000    0.000 _utils.py:40(Unset)
        1    0.000    0.000    0.000    0.000 _utils.py:44(MethodDispatcher)
        4    0.000    0.000    0.001    0.000 _utils.py:49(load_schema)
        1    0.000    0.000    0.000    0.000 _utils.py:76(BoundMethodDispatcher)
        1    0.000    0.000    0.000    0.000 _utils.py:9(URIDict)
        2    0.000    0.000    0.013    0.007 _validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _validators.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        2    0.000    0.000    0.000    0.000 _version.py:2(<module>)
        1    0.000    0.000    0.001    0.001 _version_info.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version_info.py:37(_from_version_string)
        1    0.000    0.000    0.000    0.000 _version_info.py:9(VersionInfo)
        5    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        1    0.000    0.000    0.000    0.000 _wilcoxon_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _wire.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
   184/84    0.000    0.000    0.001    0.000 abc.py:100(__subclasscheck__)
      289    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
      485    0.001    0.000    0.013    0.000 abc.py:84(__new__)
       66    0.000    0.000    0.001    0.000 abc.py:89(register)
      520    0.000    0.000    0.000    0.000 abc.py:96(__instancecheck__)
        3    0.000    0.000    0.000    0.000 about.py:1(<module>)
        1    0.000    0.000    0.000    0.000 about.py:2(<module>)
        1    0.000    0.000    0.000    0.000 about.py:6(<module>)
        1    0.000    0.000    0.000    0.000 access.py:1(<module>)
        1    0.000    0.000    0.000    0.000 access.py:107(shorten_repr)
        1    0.000    0.000    0.000    0.000 access.py:143(AccessPath)
        1    0.000    0.000    0.000    0.000 access.py:162(_force_unicode_decorator)
        1    0.000    0.000    0.000    0.000 access.py:178(DirectObjectAccess)
        1    0.000    0.000    0.001    0.001 adapters.py:3(<module>)
        1    0.000    0.000    0.000    0.000 adapters.py:55(BaseAdapter)
        1    0.000    0.000    0.000    0.000 adapters.py:84(HTTPAdapter)
        1    0.000    0.000    0.000    0.000 affine.py:2(<module>)
        1    0.000    0.000    0.000    0.000 affine.py:21(Affine)
        2    0.000    0.000    0.000    0.000 affine.py:28(<lambda>)
        2    0.000    0.000    0.000    0.000 affine.py:29(<lambda>)
        3    0.000    0.000    0.000    0.000 affine.py:31(<lambda>)
        3    0.000    0.000    0.000    0.000 affine.py:48(__init__)
        1    0.000    0.000    0.000    0.000 agreement.py:88(AnnotationTask)
        1    0.000    0.000    0.000    0.000 agreement.py:9(<module>)
        1    0.000    0.000    0.000    0.000 alias.py:113(AliasError)
        1    0.000    0.000    0.000    0.000 alias.py:117(InvalidAliasError)
        1    0.000    0.000    0.000    0.000 alias.py:120(Alias)
        1    0.000    0.000    0.000    0.000 alias.py:192(AliasManager)
        1    0.000    0.000    0.000    0.000 alias.py:2(<module>)
        1    0.000    0.000    0.000    0.000 alias.py:40(default_aliases)
        1    0.000    0.000    0.000    0.000 aligned.py:128(AlignedSentCorpusView)
        1    0.000    0.000    0.000    0.000 aligned.py:21(AlignedCorpusReader)
        1    0.000    0.000    0.000    0.000 aligned.py:8(<module>)
        1    0.000    0.000    0.000    0.000 aline.py:10(<module>)
        1    0.000    0.000    0.000    0.000 analysis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 analysis.py:2(<module>)
        1    0.000    0.000    0.000    0.000 analysis.py:30(Error)
       26    0.000    0.000    0.000    0.000 analysis.py:56(dot_to_dict)
       26    0.000    0.000    0.000    0.000 analysis.py:73(validate_attrs)
        1    0.000    0.000    0.000    0.000 analysis.py:76(Warning)
        1    0.000    0.000    0.000    0.000 annotation.py:1(<module>)
        1    0.000    0.000    0.008    0.008 ansi.py:1(<module>)
       38    0.000    0.000    0.000    0.000 ansi.py:12(code_to_chars)
        1    0.000    0.000    0.000    0.000 ansi.py:14(ANSI)
        1    0.000    0.000    0.000    0.000 ansi.py:2(<module>)
        1    0.000    0.000    0.000    0.000 ansi.py:232(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ansi.py:233(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ansi.py:25(AnsiCodes)
        3    0.000    0.000    0.000    0.000 ansi.py:26(__init__)
        1    0.000    0.000    0.000    0.000 ansi.py:36(AnsiCursor)
        1    0.000    0.000    0.000    0.000 ansi.py:49(AnsiFore)
        1    0.000    0.000    0.000    0.000 ansi.py:71(AnsiBack)
        1    0.000    0.000    0.000    0.000 ansi.py:93(AnsiStyle)
        1    0.000    0.000    0.000    0.000 ansi_escape_sequences.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ansi_escape_sequences.py:316(_get_reverse_ansi_sequences)
        1    0.000    0.000    0.000    0.000 ansitowin32.py:16(StreamWrapper)
        1    0.000    0.000    0.003    0.003 ansitowin32.py:2(<module>)
        1    0.000    0.000    0.001    0.001 ansitowin32.py:64(AnsiToWin32)
        2    0.000    0.000    0.000    0.000 api.py:10(<module>)
        1    0.000    0.000    0.000    0.000 api.py:108(new_id)
        1    0.000    0.000    0.000    0.000 api.py:11(<module>)
        2    0.000    0.000    0.000    0.000 api.py:116(reset_id)
       20    0.000    0.000    0.001    0.000 api.py:12(layerize)
       15    0.000    0.000    0.001    0.000 api.py:125(chain)
        1    0.000    0.000    0.000    0.000 api.py:128(ProverCommand)
        1    0.000    0.000    0.335    0.335 api.py:13(<module>)
        3    0.000    0.000    0.059    0.020 api.py:139(clone)
        1    0.000    0.000    0.000    0.000 api.py:14(StemmerI)
        1    0.000    0.000    0.000    0.000 api.py:15(ClusterI)
        1    0.000    0.000    0.000    0.000 api.py:15(ParserI)
        1    0.000    0.000    0.000    0.000 api.py:153(Direction)
        9    0.000    0.000    0.000    0.000 api.py:153(concatenate)
        1    0.000    0.000    0.000    0.000 api.py:156(ModelBuilderCommand)
       18    0.000    0.000    0.000    0.000 api.py:162(__init__)
        1    0.000    0.000    0.000    0.000 api.py:166(Alignment)
        1    0.000    0.000    0.000    0.000 api.py:17(AbstractCCGCategory)
        1    0.000    0.000    0.000    0.000 api.py:18(AlignedSent)
        1    0.000    0.000    0.000    0.000 api.py:18(ChunkParserI)
        1    0.000    0.000    0.000    0.000 api.py:188(BaseTheoremToolCommand)
        1    0.000    0.000    0.000    0.000 api.py:2(<module>)
        1    0.000    0.000    0.000    0.000 api.py:20(TokenizerI)
        1    0.000    0.000    0.000    0.000 api.py:23(TaggerI)
        1    0.000    0.000    0.000    0.000 api.py:244(CategorizedCorpusReader)
        1    0.000    0.000    0.000    0.000 api.py:256(PrimitiveCategory)
       42    0.000    0.000    0.000    0.000 api.py:264(__init__)
        1    0.000    0.000    0.000    0.000 api.py:266(BaseProverCommand)
        1    0.000    0.000    0.000    0.000 api.py:27(CorpusReader)
        1    0.000    0.000    0.000    0.000 api.py:28(ClassifierI)
        1    0.000    0.000    0.000    0.000 api.py:29(Prover)
        4    0.000    0.000    0.000    0.000 api.py:292(with_flatten)
        1    0.000    0.000    0.000    0.000 api.py:299(PhraseTable)
        1    0.000    0.000    0.001    0.001 api.py:3(<module>)
